t,queue_length,active,arrived,handled,completed,timed_out,rejected,avg_latency,slowdown,drop_p
361776,3177,75,4,2,1,1,0,29552,2.225709626819723,0
361792,3179,75,1,2,2,0,0,29976,2.2252418694593348,0
361808,3178,75,1,5,1,4,0,29616,2.2247742329927753,0
361824,3174,75,2,1,0,1,0,NaN,2.2243067173831825,0
361840,3175,75,1,0,0,0,0,NaN,2.2238393225937148,0
361856,3176,75,0,1,1,0,0,29632,2.223372048587535,0
361872,3175,75,1,0,0,0,0,NaN,2.222904895327827,0
361888,3176,75,0,2,2,0,0,29832,2.22243786277778,0
361904,3174,75,3,9,0,9,0,NaN,2.2219709509006047,0
361920,3168,75,6,1,0,1,0,NaN,2.221504159659515,0
361936,3173,75,0,9,2,7,0,29624,2.221037489017743,0
361952,3164,75,3,0,0,0,0,NaN,2.2205709389385375,0
361968,3167,75,0,1,0,1,0,NaN,2.22010450938515,0
361984,3166,75,0,2,0,2,0,NaN,2.2196382003208552,0
362000,3164,75,1,1,0,1,0,NaN,2.219172011708932,0
362016,3164,75,5,1,0,1,0,NaN,2.2187059435126795,0
362032,3168,75,0,4,3,1,0,29754.666666666668,2.218239995695402,0
362048,3164,75,1,0,0,0,0,NaN,2.2177741682204255,0
362064,3165,75,3,1,0,1,0,NaN,2.2173084610510805,0
362080,3167,75,0,2,0,2,0,NaN,2.2168428741507165,0
362096,3165,75,3,2,1,1,0,29808,2.21637740748269,0
362112,3166,75,2,1,0,1,0,NaN,2.2159120610103766,0
362128,3167,75,1,2,1,1,0,29616,2.215446834697158,0
362144,3166,75,2,0,0,0,0,NaN,2.2149817285064377,0
362160,3168,75,1,1,1,0,0,29920,2.21451674240162,0
362176,3168,75,5,1,0,1,0,NaN,2.2140518763461334,0
362192,3172,75,4,4,0,4,0,NaN,2.2135871303034103,0
362208,3172,75,2,3,2,1,0,29752,2.213122504236905,0
362224,3171,75,1,2,2,0,0,29792,2.2126579981100725,0
362240,3170,75,1,3,1,2,0,29744,2.2121936118863936,0
362256,3168,75,2,1,0,1,0,NaN,2.211729345529351,0
362272,3169,75,0,1,1,0,0,29776,2.211265199002447,0
362288,3168,75,0,1,1,0,0,29456,2.210801172269196,0
362304,3167,75,3,3,1,2,0,29520,2.210337265293119,0
362320,3167,75,1,2,0,2,0,NaN,2.2098734780377596,0
362336,3166,75,0,2,0,2,0,NaN,2.2094098104666626,0
362352,3164,75,1,0,0,0,0,NaN,2.208946262543398,0
362368,3165,75,0,1,0,1,0,NaN,2.208482834231537,0
362384,3164,75,1,1,0,1,0,NaN,2.2080195254946733,0
362400,3164,75,1,0,0,0,0,NaN,2.2075563362964035,0
362416,3165,75,1,3,1,2,0,29776,2.207093266600347,0
362432,3163,75,0,5,0,5,0,NaN,2.206630316370127,0
362448,3158,75,1,3,2,1,0,29792,2.2061674855693867,0
362464,3156,75,0,1,0,1,0,NaN,2.2057047741617755,0
362480,3155,75,1,2,1,1,0,29904,2.2052421821109616,0
362496,3154,75,1,0,0,0,0,NaN,2.204779709380619,0
362512,3155,75,0,3,1,2,0,29856,2.2043173559344433,0
362528,3152,75,1,2,2,0,0,29680,2.203855121736132,0
362544,3151,75,2,1,1,0,0,29808,2.2033930067494065,0
362560,3152,75,3,2,1,1,0,29840,2.20293101093799,0
362576,3153,75,1,2,1,1,0,29328,2.2024691342656286,0
362592,3152,75,0,0,0,0,0,NaN,2.2020073766960717,0
362608,3152,75,1,3,0,3,0,NaN,2.2015457381930874,0
362624,3150,75,0,1,0,1,0,NaN,2.201084218720457,0
362640,3149,75,1,2,2,0,0,29712,2.200622818241968,0
362656,3148,75,3,2,1,1,0,29904,2.2001615367214287,0
362672,3149,75,2,3,0,3,0,NaN,2.1997003741226524,0
362688,3148,75,1,1,1,0,0,29648,2.199239330409472,0
362704,3148,75,1,2,1,1,0,29632,2.1987784055457262,0
362720,3147,75,1,3,1,2,0,29568,2.198317599495273,0
362736,3145,75,1,1,1,0,0,29840,2.197856912221976,0
362752,3145,75,1,3,2,1,0,29928,2.1973963436897197,0
362768,3143,75,1,6,0,6,0,NaN,2.1969358938623915,0
362784,3138,75,2,0,0,0,0,NaN,2.1964755627039008,0
362800,3140,75,0,2,2,0,0,29416,2.196015350178161,0
362816,3138,75,1,1,0,1,0,NaN,2.1955552562491074,0
362832,3138,75,0,1,0,1,0,NaN,2.195095280880677,0
362848,3137,75,1,4,1,3,0,29552,2.1946354240368304,0
362864,3134,75,0,1,1,0,0,29680,2.1941756856815315,0
362880,3133,75,8,0,0,0,0,NaN,2.193716065778764,0
362896,3141,75,0,6,1,5,0,29920,2.1932565642925175,0
362912,3135,75,1,2,2,0,0,29648,2.192797181186799,0
362928,3134,75,1,0,0,0,0,NaN,2.1923379164256285,0
362944,3135,75,0,1,0,1,0,NaN,2.1918787699730324,0
362960,3134,75,6,0,0,0,0,NaN,2.191419741793059,0
362976,3140,75,2,1,0,1,0,NaN,2.190960831849759,0
362992,3141,75,1,4,1,3,0,29840,2.190502040107204,0
363008,3138,75,3,5,2,3,0,29912,2.1900433665294723,0
363024,3136,75,0,3,2,1,0,29728,2.189584811080659,0
363040,3133,75,2,2,2,0,0,29704,2.1891263737248674,0
363056,3133,75,1,0,0,0,0,NaN,2.188668054426218,0
363072,3134,75,1,0,0,0,0,NaN,2.1882098531488396,0
363088,3135,75,1,2,1,1,0,29568,2.187751769856878,0
363104,3134,75,2,1,0,1,0,NaN,2.187293804514484,0
363120,3135,75,1,0,0,0,0,NaN,2.1868359570858313,0
363136,3136,75,2,1,1,0,0,29744,2.186378227535096,0
363152,3137,75,1,3,0,3,0,NaN,2.1859206158264746,0
363168,3135,75,1,2,0,2,0,NaN,2.1854631219241694,0
363184,3134,75,1,1,0,1,0,NaN,2.1850057457924015,0
363200,3134,75,0,0,0,0,0,NaN,2.1845484873953973,0
363216,3134,75,4,2,0,2,0,NaN,2.1840913466974046,0
363232,3136,75,5,2,1,1,0,29440,2.1836343236626736,0
363248,3139,75,1,2,2,0,0,29496,2.1831774182554744,0
363264,3138,75,3,1,0,1,0,NaN,2.1827206304400892,0
363280,3140,75,0,0,0,0,0,NaN,2.182263960180807,0
363296,3140,75,1,2,2,0,0,29776,2.1818074074419367,0
363312,3139,75,2,2,0,2,0,NaN,2.181350972187791,0
363328,3139,75,9,0,0,0,0,NaN,2.1808946543827044,0
363344,3148,75,0,2,1,1,0,29600,2.1804384539910147,0
363360,3146,75,3,2,1,1,0,29776,2.179982370977081,0
363376,3147,75,10,3,2,1,0,29720,2.179526405305266,0
363392,3154,75,2,3,0,3,0,NaN,2.179070556939953,0
363408,3153,75,1,1,0,1,0,NaN,2.1786148258455302,0
363424,3153,75,6,10,0,10,0,NaN,2.1781592119864066,0
363440,3149,75,0,0,0,0,0,NaN,2.177703715326993,0
363456,3149,75,2,3,0,3,0,NaN,2.1772483358317247,0
363472,3148,75,4,0,0,0,0,NaN,2.1767930734650363,0
363488,3152,75,2,4,0,4,0,NaN,2.176337928191387,0
363504,3150,75,0,2,1,1,0,29984,2.1758828999752393,0
363520,3148,75,0,1,0,1,0,NaN,2.175427988781075,0
363536,3147,75,2,5,0,5,0,NaN,2.174973194573381,0
363552,3144,75,1,2,1,1,0,29968,2.1745185173166623,0
363568,3143,75,0,0,0,0,0,NaN,2.1740639569754365,0
363584,3143,75,2,0,0,0,0,NaN,2.173609513514227,0
363600,3145,75,3,1,0,1,0,NaN,2.173155186897579,0
363616,3147,75,2,0,0,0,0,NaN,2.1727009770900403,0
363632,3149,75,1,3,0,3,0,NaN,2.1722468840561797,0
363648,3147,75,0,1,1,0,0,29392,2.1717929077605698,0
363664,3146,75,1,0,0,0,0,NaN,2.1713390481678045,0
363680,3147,75,1,3,2,1,0,29768,2.1708853052424817,0
363696,3145,75,0,2,0,2,0,NaN,2.1704316789492193,0
363712,3143,75,1,1,0,1,0,NaN,2.16997816925264,0
363728,3143,75,3,2,0,2,0,NaN,2.169524776117385,0
363744,3144,75,1,1,1,0,0,29952,2.169071499508103,0
363760,3144,75,1,2,0,2,0,NaN,2.1686183393894605,0
363776,3143,75,1,1,0,1,0,NaN,2.168165295726128,0
363792,3143,75,2,0,0,0,0,NaN,2.167712368482799,0
363808,3145,75,1,15,0,15,0,NaN,2.167259557624168,0
363824,3131,75,0,1,0,1,0,NaN,2.166806863114952,0
363840,3130,75,1,2,1,1,0,29792,2.166354284919872,0
363856,3129,75,5,1,1,0,0,29824,2.1659018230036677,0
363872,3133,75,1,3,0,3,0,NaN,2.1654494773310855,0
363888,3131,75,1,1,1,0,0,29216,2.1649972478668875,0
363904,3131,75,0,1,0,1,0,NaN,2.164545134575849,0
363920,3130,75,1,3,0,3,0,NaN,2.164093137422753,0
363936,3128,75,2,2,1,1,0,29728,2.163641256372401,0
363952,3128,75,2,2,1,1,0,29920,2.1631894913895993,0
363968,3128,75,2,3,1,2,0,29312,2.1627378424391734,0
363984,3127,75,2,2,1,1,0,29552,2.162286309485955,0
364000,3127,75,2,3,0,3,0,NaN,2.1618348924947948,0
364016,3126,75,0,1,0,1,0,NaN,2.161383591430548,0
364032,3125,75,2,0,0,0,0,NaN,2.1609324062580897,0
364048,3127,75,1,1,0,1,0,NaN,2.1604813369422993,0
364064,3127,75,1,0,0,0,0,NaN,2.1600303834480763,0
364080,3128,75,1,1,0,1,0,NaN,2.159579545740325,0
364096,3128,75,2,3,1,2,0,29984,2.1591288237839694,0
364112,3127,75,1,3,0,3,0,NaN,2.1586782175439376,0
364128,3125,75,1,4,1,3,0,29568,2.158227726985178,0
364144,3122,75,1,0,0,0,0,NaN,2.1577773520726433,0
364160,3123,75,0,1,0,1,0,NaN,2.1573270927713057,0
364176,3122,75,1,3,1,2,0,29920,2.156876949046143,0
364192,3120,75,8,2,1,1,0,29296,2.1564269208621516,0
364208,3126,75,2,0,0,0,0,NaN,2.155977008184333,0
364224,3128,75,12,1,1,0,0,29840,2.155527210977706,0
364240,3139,75,1,2,1,1,0,29568,2.1550775292073037,0
364256,3138,75,0,3,2,1,0,29536,2.1546279628381617,0
364272,3135,75,1,2,1,1,0,29584,2.154178511835339,0
364288,3134,75,3,3,2,1,0,29600,2.153729176163897,0
364304,3134,75,2,1,0,1,0,NaN,2.1532799557889177,0
364320,3135,75,1,2,2,0,0,29776,2.1528308506754876,0
364336,3134,75,0,2,1,1,0,29376,2.152381860788713,0
364352,3132,75,1,2,1,1,0,29824,2.151932986093704,0
364368,3131,75,2,3,1,2,0,29872,2.1514842265555907,0
364384,3130,75,3,2,2,0,0,29848,2.151035582139508,0
364400,3131,75,2,1,1,0,0,29760,2.1505870528106104,0
364416,3132,75,0,0,0,0,0,NaN,2.1501386385340573,0
364432,3132,75,1,1,1,0,0,29936,2.1496903392750264,0
364448,3132,75,0,0,0,0,0,NaN,2.1492421549987015,0
364464,3132,75,1,3,2,1,0,29840,2.148794085670285,0
364480,3130,75,0,2,1,1,0,29616,2.148346131254985,0
364496,3128,75,2,4,3,1,0,29866.666666666668,2.1478982917180276,0
364512,3126,75,0,2,1,1,0,29552,2.1474505670246447,0
364528,3124,75,1,1,0,1,0,NaN,2.147002957140084,0
364544,3124,75,0,5,1,4,0,29936,2.1465554620296086,0
364560,3119,75,0,3,2,1,0,29672,2.1461080816584843,0
364576,3116,75,1,1,0,1,0,NaN,2.145660815992,0
364592,3116,75,1,2,1,1,0,29920,2.145213664995446,0
364608,3115,75,2,0,0,0,0,NaN,2.1447666286341343,0
364624,3117,75,2,1,1,0,0,29296,2.14431970687338,0
364640,3118,75,2,1,0,1,0,NaN,2.1438728996785192,0
364656,3119,75,2,2,2,0,0,29400,2.1434262070148913,0
364672,3119,75,3,1,0,1,0,NaN,2.1429796288478546,0
364688,3121,75,1,2,0,2,0,NaN,2.142533165142774,0
364704,3120,75,3,4,0,4,0,NaN,2.142086815865033,0
364720,3119,75,1,1,0,1,0,NaN,2.141640580980018,0
364736,3119,75,0,2,2,0,0,29712,2.141194460453138,0
364752,3117,75,1,3,1,2,0,29216,2.1407484542498034,0
364768,3115,75,1,0,0,0,0,NaN,2.140302562335447,0
364784,3116,75,1,3,2,1,0,29920,2.139856784675503,0
364800,3114,75,1,0,0,0,0,NaN,2.139411121235427,0
364816,3115,75,0,1,0,1,0,NaN,2.138965571980679,0
364832,3114,75,2,2,2,0,0,29544,2.1385201368767386,0
364848,3114,75,0,1,1,0,0,29680,2.1380748158890883,0
364864,3113,75,2,2,2,0,0,29880,2.1376296089832305,0
364880,3113,75,0,4,0,4,0,NaN,2.137184516124677,0
364896,3109,75,1,1,0,1,0,NaN,2.1367395372789493,0
364912,3109,75,2,1,1,0,0,29920,2.1362946724115845,0
364928,3110,75,1,0,0,0,0,NaN,2.135849921488127,0
364944,3111,75,0,1,0,1,0,NaN,2.135405284474139,0
364960,3110,75,2,2,1,1,0,29520,2.134960761335188,0
364976,3110,75,2,5,0,5,0,NaN,2.134516352036861,0
364992,3107,75,2,1,0,1,0,NaN,2.134072056544748,0
365008,3108,75,0,0,0,0,0,NaN,2.1336278748244615,0
365024,3108,75,1,2,2,0,0,29520,2.133183806841614,0
365040,3107,75,1,1,0,1,0,NaN,2.1327398525618415,0
365056,3107,75,1,2,1,1,0,29792,2.1322960119507823,0
365072,3106,75,1,1,0,1,0,NaN,2.131852284974095,0
365088,3106,75,2,1,0,1,0,NaN,2.1314086715974407,0
365104,3107,75,1,1,0,1,0,NaN,2.1309651717865026,0
365120,3107,75,1,2,0,2,0,NaN,2.130521785506967,0
365136,3106,75,6,2,1,1,0,29568,2.1300785127245394,0
365152,3110,75,3,1,1,0,0,29760,2.129635353404929,0
365168,3112,75,2,4,3,1,0,29610.666666666668,2.1291923075138643,0
365184,3110,75,2,1,0,1,0,NaN,2.128749375017085,0
365200,3111,75,2,1,1,0,0,29680,2.1283065558803353,0
365216,3112,75,1,2,2,0,0,29736,2.1278638500693816,0
365232,3111,75,1,4,0,4,0,NaN,2.1274212575499925,0
365248,3108,75,2,1,1,0,0,29504,2.1269787782879575,0
365264,3109,75,0,0,0,0,0,NaN,2.1265364122490684,0
365280,3109,75,0,0,0,0,0,NaN,2.1260941593991394,0
365296,3109,75,1,2,1,1,0,30000,2.125652019703985,0
365312,3108,75,1,5,2,3,0,29872,2.1252099931294435,0
365328,3104,75,2,1,0,1,0,NaN,2.1247680796413535,0
365344,3105,75,2,1,1,0,0,29392,2.1243262792055755,0
365360,3106,75,1,0,0,0,0,NaN,2.1238845917879736,0
365376,3107,75,4,5,3,2,0,29594.666666666668,2.1234430173544308,0
365392,3106,75,0,1,1,0,0,29296,2.1230015558708346,0
365408,3105,75,1,1,0,1,0,NaN,2.1225602073030925,0
365424,3105,75,1,2,2,0,0,29552,2.1221189716171156,0
365440,3104,75,1,0,0,0,0,NaN,2.121677848778834,0
365456,3105,75,2,3,2,1,0,29776,2.1212368387541822,0
365472,3104,75,2,0,0,0,0,NaN,2.1207959415091158,0
365488,3106,75,0,3,2,1,0,29888,2.1203551570095915,0
365504,3103,75,1,1,0,1,0,NaN,2.119914485221586,0
365520,3103,75,2,0,0,0,0,NaN,2.1194739261110875,0
365536,3105,75,4,5,1,4,0,29328,2.119033479644088,0
365552,3104,75,0,9,2,7,0,29600,2.118593145786601,0
365568,3095,75,2,0,0,0,0,NaN,2.118152924504644,0
365584,3097,75,2,2,1,1,0,29744,2.117712815764255,0
365600,3097,75,1,1,0,1,0,NaN,2.1172728195314714,0
365616,3097,75,1,3,1,2,0,29408,2.1168329357723557,0
365632,3095,75,0,1,1,0,0,29136,2.1163931644529708,0
365648,3094,75,1,1,1,0,0,29440,2.1159535055394003,0
365664,3094,75,5,0,0,0,0,NaN,2.1155139589977328,0
365680,3099,75,1,0,0,0,0,NaN,2.1150745247940743,0
365696,3100,75,2,0,0,0,0,NaN,2.1146352028945357,0
365712,3102,75,0,3,1,2,0,29344,2.1141959932652483,0
365728,3099,75,2,1,0,1,0,NaN,2.113756895872345,0
365744,3100,75,1,1,0,1,0,NaN,2.1133179106819813,0
365760,3100,75,0,1,0,1,0,NaN,2.112879037660314,0
365776,3099,75,1,5,2,3,0,29920,2.112440276773521,0
365792,3095,75,0,1,1,0,0,29104,2.1120016279877825,0
365808,3094,75,2,1,1,0,0,29104,2.1115630912692986,0
365824,3095,75,1,1,0,1,0,NaN,2.1111246665842778,0
365840,3095,75,0,2,1,1,0,29504,2.1106863538989376,0
365856,3093,75,1,1,1,0,0,29824,2.1102481531795134,0
365872,3093,75,2,0,0,0,0,NaN,2.109810064392245,0
365888,3095,75,1,2,1,1,0,29200,2.109372087503391,0
365904,3094,75,1,3,1,2,0,29328,2.1089342224792142,0
365920,3092,75,0,0,0,0,0,NaN,2.1084964692859978,0
365936,3092,75,2,1,1,0,0,29568,2.108058827890027,0
365952,3093,75,1,3,2,1,0,29744,2.1076212982576075,0
365968,3091,75,2,2,0,2,0,NaN,2.1071838803550498,0
365984,3091,75,0,0,0,0,0,NaN,2.1067465741486817,0
366000,3091,75,0,2,1,1,0,29200,2.1063093796048364,0
366016,3089,75,1,0,0,0,0,NaN,2.1058722966898658,0
366032,3090,75,3,1,1,0,0,29744,2.1054353253701263,0
366048,3092,75,1,1,1,0,0,29872,2.104998465611993,0
366064,3092,75,1,0,0,0,0,NaN,2.104561717381846,0
366080,3093,75,1,3,2,1,0,29704,2.1041250806460825,0
366096,3091,75,16,1,1,0,0,29296,2.103688555371106,0
366112,3106,75,2,1,0,1,0,NaN,2.1032521415233383,0
366128,3107,75,2,2,2,0,0,29528,2.1028158390692044,0
366144,3107,75,0,1,0,1,0,NaN,2.1023796479751478,0
366160,3106,75,1,1,1,0,0,29184,2.101943568207623,0
366176,3106,75,0,2,1,1,0,29376,2.1015075997330914,0
366192,3104,75,1,2,0,2,0,NaN,2.101071742518031,0
366208,3103,75,2,1,0,1,0,NaN,2.100635996528928,0
366224,3104,75,1,2,1,1,0,29568,2.100200361732282,0
366240,3103,75,2,1,0,1,0,NaN,2.0997648380946026,0
366256,3104,75,0,2,1,1,0,29376,2.0993294255824138,0
366272,3102,75,2,0,0,0,0,NaN,2.0988941241622476,0
366288,3104,75,0,3,2,1,0,29488,2.0984589338006505,0
366304,3101,75,3,2,0,2,0,NaN,2.0980238544641776,0
366320,3102,75,1,0,0,0,0,NaN,2.097588886119401,0
366336,3103,75,1,2,1,1,0,29792,2.0971540287328954,0
366352,3102,75,1,2,2,0,0,29488,2.0967192822712573,0
366368,3101,75,1,2,1,1,0,29488,2.096284646701086,0
366384,3100,75,2,7,4,3,0,29432,2.0958501219889976,0
366400,3095,75,1,0,0,0,0,NaN,2.095415708101618,0
366416,3096,75,0,2,0,2,0,NaN,2.0949814050055853,0
366432,3094,75,9,1,0,1,0,NaN,2.094547212667546,0
366448,3102,75,0,1,0,1,0,NaN,2.0941131310541645,0
366464,3101,75,3,2,1,1,0,29296,2.093679160132109,0
366480,3102,75,1,0,0,0,0,NaN,2.093245299868066,0
366496,3103,75,2,1,1,0,0,29568,2.0928115502287308,0
366512,3104,75,1,2,1,1,0,29872,2.0923779111808067,0
366528,3103,75,1,3,2,1,0,29296,2.091944382691016,0
366544,3101,75,3,1,0,1,0,NaN,2.0915109647260848,0
366560,3103,75,0,1,0,1,0,NaN,2.0910776572527565,0
366576,3102,75,0,3,2,1,0,29624,2.09064446023778,0
366592,3099,75,4,1,0,1,0,NaN,2.090211373647924,0
366608,3102,75,18,1,1,0,0,29264,2.08977839744996,0
366624,3119,75,1,5,1,4,0,29408,2.0893455316106784,0
366640,3115,75,5,3,2,1,0,29704,2.088912776096873,0
366656,3117,75,1,3,2,1,0,29544,2.088480130875358,0
366672,3115,75,5,1,0,1,0,NaN,2.0880475959129514,0
366688,3119,75,1,2,1,1,0,29328,2.087615171176489,0
366704,3118,75,0,1,1,0,0,29760,2.087182856632811,0
366720,3117,75,0,1,0,1,0,NaN,2.0867506522487766,0
366736,3116,75,1,4,4,0,0,29580,2.08631855799125,0
366752,3113,75,0,2,2,0,0,29296,2.085886573827112,0
366768,3111,75,1,3,1,2,0,29360,2.08545469972325,0
366784,3109,75,0,4,2,2,0,29752,2.085022935646566,0
366800,3105,75,1,0,0,0,0,NaN,2.084591281563975,0
366816,3106,75,0,2,2,0,0,29216,2.0841597374423966,0
366832,3104,75,9,1,0,1,0,NaN,2.083728303248771,0
366848,3112,75,0,1,1,0,0,29408,2.0832969789500404,0
366864,3111,75,3,0,0,0,0,NaN,2.082865764513168,0
366880,3114,75,6,1,0,1,0,NaN,2.0824346599051182,0
366896,3119,75,0,1,0,1,0,NaN,2.0820036650928766,0
366912,3118,75,7,1,0,1,0,NaN,2.081572780043432,0
366928,3124,75,2,0,0,0,0,NaN,2.0811420047237914,0
366944,3126,75,0,1,0,1,0,NaN,2.080711339100966,0
366960,3125,75,19,2,1,1,0,29536,2.0802807831419865,0
366976,3142,75,7,1,0,1,0,NaN,2.079850336813887,0
366992,3148,75,0,2,2,0,0,29688,2.0794200000837204,0
367008,3146,75,4,5,2,3,0,29416,2.0789897729185434,0
367024,3145,75,1,3,2,1,0,29368,2.078559655285432,0
367040,3143,75,0,1,1,0,0,29200,2.0781296471514645,0
367056,3142,75,1,0,0,0,0,NaN,2.0776997484837407,0
367072,3143,75,0,2,0,2,0,NaN,2.077269959249363,0
367088,3141,75,4,1,1,0,0,29568,2.076840279415451,0
367104,3144,75,0,1,1,0,0,29344,2.07641070894913,0
367120,3143,75,4,2,1,1,0,29424,2.075981247817543,0
367136,3145,75,1,0,0,0,0,NaN,2.0755518959878416,0
367152,3146,75,1,2,2,0,0,29600,2.0751226534271847,0
367168,3145,75,1,2,2,0,0,29736,2.074693520102751,0
367184,3144,75,2,3,0,3,0,NaN,2.0742644959817205,0
367200,3143,75,1,2,1,1,0,29568,2.073835581031295,0
367216,3142,75,3,3,0,3,0,NaN,2.0734067752186776,0
367232,3142,75,1,2,0,2,0,NaN,2.0729780785110905,0
367248,3141,75,1,2,1,1,0,29568,2.0725494908757622,0
367264,3140,75,2,1,1,0,0,29792,2.0721210122799363,0
367280,3141,75,0,2,1,1,0,29584,2.0716926426908624,0
367296,3139,75,2,0,0,0,0,NaN,2.0712643820758085,0
367312,3141,75,1,2,2,0,0,29720,2.0708362304020462,0
367328,3140,75,1,2,1,1,0,29312,2.070408187636866,0
367344,3139,75,1,2,0,2,0,NaN,2.069980253747563,0
367360,3138,75,0,0,0,0,0,NaN,2.0695524287014497,0
367376,3138,75,2,0,0,0,0,NaN,2.069124712465842,0
367392,3140,75,1,1,1,0,0,29472,2.0686971050080762,0
367408,3140,75,1,2,1,1,0,29680,2.068269606295491,0
367424,3139,75,1,0,0,0,0,NaN,2.0678422162954426,0
367440,3140,75,0,2,0,2,0,NaN,2.0674149349752993,0
367456,3138,75,2,3,2,1,0,29312,2.066987762302433,0
367472,3137,75,0,1,0,1,0,NaN,2.0665606982442353,0
367488,3136,75,4,9,3,6,0,29685.333333333332,2.066133742768103,0
367504,3131,75,1,0,0,0,0,NaN,2.065706895841448,0
367520,3132,75,1,1,0,1,0,NaN,2.06528015743169,0
367536,3132,75,2,0,0,0,0,NaN,2.0648535275062643,0
367552,3134,75,1,1,1,0,0,29296,2.0644270060326115,0
367568,3134,75,1,1,0,1,0,NaN,2.064000592978191,0
367584,3134,75,0,4,2,2,0,29416,2.0635742883104657,0
367600,3130,75,1,2,2,0,0,29632,2.063148091996916,0
367616,3129,75,1,4,3,1,0,29514.666666666668,2.062722004005027,0
367632,3126,75,1,1,1,0,0,29632,2.062296024302303,0
367648,3126,75,3,1,1,0,0,29424,2.061870152856251,0
367664,3128,75,4,1,0,1,0,NaN,2.061444389634397,0
367680,3131,75,6,2,0,2,0,NaN,2.0610187346042705,0
367696,3135,75,0,1,1,0,0,29968,2.0605931877334216,0
367712,3134,75,3,5,1,4,0,29696,2.0601677489893993,0
367728,3132,75,0,3,2,1,0,29720,2.059742418339777,0
367744,3129,75,7,2,0,2,0,NaN,2.059317195752128,0
367760,3134,75,0,3,3,0,0,29509.333333333332,2.058892081194043,0
367776,3131,75,1,2,2,0,0,29624,2.0584670746331257,0
367792,3130,75,0,1,1,0,0,29184,2.0580421760369827,0
367808,3129,75,1,1,1,0,0,29792,2.0576173853732405,0
367824,3129,75,1,1,0,1,0,NaN,2.057192702609529,0
367840,3129,75,4,2,2,0,0,29624,2.056768127713498,0
367856,3131,75,30,0,0,0,0,NaN,2.0563436606527987,0
367872,3161,75,0,3,0,3,0,NaN,2.0559193013951034,0
367888,3158,75,1,1,1,0,0,29840,2.0554950499080853,0
367904,3158,75,6,3,2,1,0,29288,2.055070906159438,0
367920,3161,75,0,0,0,0,0,NaN,2.0546468701168576,0
367936,3161,75,3,1,1,0,0,29664,2.05422294174806,0
367952,3163,75,1,4,1,3,0,29872,2.0537991210207656,0
367968,3160,75,1,0,0,0,0,NaN,2.0533754079027102,0
367984,3161,75,1,4,2,2,0,29640,2.052951802361635,0
368000,3158,75,1,0,0,0,0,NaN,2.0525283043653006,0
368016,3159,75,0,2,1,1,0,29760,2.0521049138814695,0
368032,3157,75,3,0,0,0,0,NaN,2.0516816308779244,0
368048,3160,75,1,1,1,0,0,29776,2.0512584553224507,0
368064,3160,75,0,5,1,4,0,29424,2.0508353871828517,0
368080,3155,75,8,2,2,0,0,29736,2.0504124264269357,0
368096,3161,75,1,2,2,0,0,29128,2.0499895730225264,0
368112,3160,75,2,2,2,0,0,29616,2.0495668269374594,0
368128,3160,75,1,2,1,1,0,29696,2.049144188139576,0
368144,3159,75,1,1,1,0,0,29200,2.0487216565967348,0
368160,3159,75,0,1,0,1,0,NaN,2.048299232276799,0
368176,3158,75,2,2,1,1,0,29696,2.0478769151476497,0
368192,3158,75,3,2,2,0,0,29568,2.047454705177172,0
368208,3159,75,3,2,1,1,0,29296,2.0470326023332692,0
368224,3160,75,1,1,0,1,0,NaN,2.046610606583849,0
368240,3160,75,1,1,0,1,0,NaN,2.046188717896836,0
368256,3160,75,0,3,3,0,0,29370.666666666668,2.04576693624016,0
368272,3157,75,2,3,1,2,0,29088,2.0453452615817684,0
368288,3156,75,1,0,0,0,0,NaN,2.0449236938896114,0
368304,3157,75,2,1,1,0,0,29360,2.0445022331316594,0
368320,3158,75,0,1,0,1,0,NaN,2.044080879275885,0
368336,3157,75,2,1,1,0,0,29168,2.04365963229028,0
368352,3158,75,2,3,2,1,0,29384,2.0432384921428395,0
368368,3157,75,0,0,0,0,0,NaN,2.0428174588015766,0
368384,3157,75,0,7,4,3,0,29716,2.042396532234509,0
368400,3150,75,1,1,1,0,0,29376,2.04197571240967,0
368416,3150,75,3,1,1,0,0,29520,2.041554999295103,0
368432,3152,75,0,2,0,2,0,NaN,2.0411343928588606,0
368448,3150,75,3,3,0,3,0,NaN,2.0407138930690083,0
368464,3150,75,3,0,0,0,0,NaN,2.04029349989362,0
368480,3153,75,10,1,1,0,0,29728,2.039873213300785,0
368496,3162,75,1,2,1,1,0,29392,2.0394530332585976,0
368512,3161,75,5,2,1,1,0,29328,2.0390329597351693,0
368528,3164,75,2,1,1,0,0,29312,2.0386129926986167,0
368544,3165,75,0,1,0,1,0,NaN,2.038193132117074,0
368560,3164,75,2,1,0,1,0,NaN,2.0377733779586773,0
368576,3165,75,9,0,0,0,0,NaN,2.0373537301915836,0
368592,3174,75,3,2,2,0,0,29256,2.036934188783952,0
368608,3175,75,1,1,1,0,0,29936,2.0365147537039605,0
368624,3175,75,2,0,0,0,0,NaN,2.036095424919791,0
368640,3177,75,6,1,0,1,0,NaN,2.0356762023996415,0
368656,3182,75,1,1,1,0,0,29344,2.035257086111717,0
368672,3182,75,1,0,0,0,0,NaN,2.0348380760242377,0
368688,3183,75,2,0,0,0,0,NaN,2.0344191721054288,0
368704,3185,75,2,1,1,0,0,29712,2.0340003743235333,0
