t,queue_length,active,arrived,handled,completed,timed_out,rejected,avg_latency,slowdown,drop_p
229904,23,75,4,0,0,0,0,NaN,19.655766662249,0
229920,27,75,1,1,1,0,0,13728,19.649236362193463,0
229936,27,75,1,0,0,0,0,NaN,19.642708619518302,0
229952,28,75,4,1,1,0,0,352,19.63618343310307,0
229968,31,75,0,4,4,0,0,9556,19.629660801827853,0
229984,27,75,1,2,2,0,0,12488,19.623140724573286,0
230000,26,75,1,1,1,0,0,368,19.61662320022047,0
230016,26,75,0,2,2,0,0,856,19.61010822765108,0
230032,24,75,0,2,2,0,0,904,19.603595805747283,0
230048,22,75,4,3,3,0,0,4709.333333333333,19.59708593339179,0
230064,23,75,2,0,0,0,0,NaN,19.590578609467798,0
230080,25,75,2,1,1,0,0,368,19.584073832859076,0
230096,26,75,1,1,1,0,0,16160,19.57757160244987,0
230112,26,75,2,2,2,0,0,584,19.571071917124964,0
230128,26,75,1,2,2,0,0,12696,19.564574775769653,0
230144,25,75,0,0,0,0,0,NaN,19.558080177269762,0
230160,25,75,3,2,2,0,0,12464,19.55158812051164,0
230176,26,75,16,2,2,0,0,1144,19.54509860438212,0
230192,40,75,1,2,2,0,0,520,19.538611627768628,0
230208,39,75,0,1,1,0,0,944,19.532127189559045,0
230224,38,75,2,0,0,0,0,NaN,19.52564528864177,0
230240,40,75,4,0,0,0,0,NaN,19.519165923905753,0
230256,44,75,1,1,1,0,0,688,19.512689094240457,0
230272,44,75,0,1,1,0,0,368,19.50621479853584,0
230288,43,75,1,1,1,0,0,592,19.499743035682403,0
230304,43,75,2,1,1,0,0,416,19.493273804571142,0
230320,44,75,1,4,4,0,0,5072,19.48680710409359,0
230336,41,75,1,1,1,0,0,1056,19.480342933141788,0
230352,41,75,3,1,1,0,0,416,19.473881290608293,0
230368,43,75,2,0,0,0,0,NaN,19.467422175386183,0
230384,45,75,1,3,3,0,0,848,19.46096558636906,0
230400,43,75,2,2,2,0,0,992,19.454511522451003,0
230416,43,75,9,1,1,0,0,528,19.44805998252666,0
230432,51,75,2,1,1,0,0,720,19.441610965491172,0
230448,52,75,2,0,0,0,0,NaN,19.435164470240178,0
230464,54,75,1,0,0,0,0,NaN,19.428720495669864,0
230480,55,75,0,0,0,0,0,NaN,19.422279040676898,0
230496,55,75,2,2,2,0,0,824,19.415840104158473,0
230512,55,75,3,1,1,0,0,1072,19.40940368501234,0
230528,57,75,0,0,0,0,0,NaN,19.402969782136694,0
230544,57,75,4,1,1,0,0,1280,19.396538394430294,0
230560,60,75,1,2,2,0,0,768,19.390109520792393,0
230576,59,75,3,0,0,0,0,NaN,19.383683160122747,0
230592,62,75,2,3,3,0,0,928,19.37725931132165,0
230608,61,75,0,1,1,0,0,848,19.370837973289902,0
230624,60,75,2,0,0,0,0,NaN,19.3644191449288,0
230640,62,75,2,2,2,0,0,864,19.358002825140172,0
230656,62,75,0,3,3,0,0,1040,19.35158901282634,0
230672,59,75,2,3,3,0,0,821.3333333333334,19.345177706890144,0
230688,58,75,1,2,2,0,0,552,19.33876890623497,0
230704,57,75,0,0,0,0,0,NaN,19.332362609764665,0
230720,57,75,1,1,1,0,0,832,19.325958816383615,0
230736,57,75,1,2,2,0,0,10720,19.319557524996696,0
230752,56,75,2,2,2,0,0,856,19.31315873450933,0
230768,56,75,1,0,0,0,0,NaN,19.30676244382741,0
230784,57,75,1,0,0,0,0,NaN,19.30036865185737,0
230800,58,75,2,1,1,0,0,1104,19.293977357506137,0
230816,59,75,3,3,3,0,0,736,19.28758855968115,0
230832,59,75,9,0,0,0,0,NaN,19.281202257290374,0
230848,68,75,4,0,0,0,0,NaN,19.27481844924226,0
230864,72,75,2,1,1,0,0,960,19.268437134445787,0
230880,73,75,1,1,1,0,0,14272,19.262058311810428,0
230896,73,75,2,0,0,0,0,NaN,19.255681980246163,0
230912,75,75,0,2,2,0,0,1264,19.2493081386635,0
230928,73,75,2,4,4,0,0,1464,19.24293678597344,0
230944,71,75,1,2,2,0,0,1648,19.236567921087495,0
230960,70,75,1,0,0,0,0,NaN,19.230201542917683,0
230976,71,75,1,1,1,0,0,1104,19.223837650376545,0
230992,71,75,0,3,3,0,0,9258.666666666666,19.217476242377096,0
231008,68,75,2,0,0,0,0,NaN,19.21111731783289,0
231024,70,75,2,2,2,0,0,1144,19.204760875657975,0
231040,70,75,0,2,2,0,0,824,19.1984069147669,0
231056,68,75,2,0,0,0,0,NaN,19.19205543407473,0
231072,70,75,0,2,2,0,0,936,19.185706432497042,0
231088,68,75,3,1,1,0,0,912,19.179359908949902,0
231104,70,75,2,0,0,0,0,NaN,19.173015862349878,0
231120,72,75,4,0,0,0,0,NaN,19.166674291614076,0
231136,76,75,1,0,0,0,0,NaN,19.16033519566006,0
231152,77,75,3,3,3,0,0,9114.666666666666,19.15399857340595,0
231168,77,75,1,1,1,0,0,2192,19.14766442377034,0
231184,77,75,3,1,1,0,0,2144,19.14133274567233,0
231200,79,75,2,3,3,0,0,1104,19.135003538031523,0
231216,78,75,0,0,0,0,0,NaN,19.12867679976804,0
231232,78,75,1,1,1,0,0,880,19.12235252980249,0
231248,78,75,1,0,0,0,0,NaN,19.11603072705599,0
231264,79,75,1,2,2,0,0,1472,19.10971139045017,0
231280,78,75,2,0,0,0,0,NaN,19.103394518907155,0
231296,80,75,1,3,3,0,0,949.3333333333334,19.097080111349566,0
231312,78,75,2,2,2,0,0,1112,19.090768166700535,0
231328,78,75,0,1,1,0,0,1104,19.084458683883707,0
231344,77,75,1,1,1,0,0,928,19.0781516618232,0
231360,77,75,3,0,0,0,0,NaN,19.07184709944366,0
231376,80,75,0,0,0,0,0,NaN,19.065544995670223,0
231392,80,75,3,2,2,0,0,1368,19.059245349428533,0
231408,81,75,1,0,0,0,0,NaN,19.052948159644725,0
231424,82,75,1,3,3,0,0,5589.333333333333,19.04665342524545,0
231440,80,75,10,0,0,0,0,NaN,19.04036114515783,0
231456,90,75,7,0,0,0,0,NaN,19.03407131830953,0
231472,97,75,1,0,0,0,0,NaN,19.02778394362869,0
231488,98,75,2,2,2,0,0,1096,19.021499020043947,0
231504,98,75,1,0,0,0,0,NaN,19.01521654648445,0
231520,99,75,2,0,0,0,0,NaN,19.008936521879836,0
231536,101,75,4,0,0,0,0,NaN,19.00265894516025,0
231552,105,75,2,0,0,0,0,NaN,18.996383815256337,0
231568,107,75,1,1,1,0,0,3232,18.990111131099223,0
231584,107,75,3,4,4,0,0,1272,18.983840891620556,0
231600,106,75,2,1,1,0,0,1104,18.977573095752476,0
231616,107,75,0,0,0,0,0,NaN,18.97130774242761,0
231632,107,75,0,2,2,0,0,1560,18.96504483057909,0
231648,105,75,1,3,3,0,0,1381.3333333333333,18.958784359140555,0
231664,103,75,2,1,1,0,0,1248,18.952526327046115,0
231680,104,75,1,1,1,0,0,1328,18.946270733230417,0
231696,104,75,1,0,0,0,0,NaN,18.940017576628566,0
231712,105,75,1,2,2,0,0,1640,18.933766856176188,0
231728,104,75,0,0,0,0,0,NaN,18.927518570809404,0
231744,104,75,2,1,1,0,0,1552,18.921272719464806,0
231760,105,75,2,0,0,0,0,NaN,18.915029301079514,0
231776,107,75,1,2,2,0,0,1184,18.90878831459112,0
231792,106,75,6,0,0,0,0,NaN,18.902549758937752,0
231808,112,75,5,0,0,0,0,NaN,18.89631363305797,0
231824,117,75,4,0,0,0,0,NaN,18.89007993589088,0
231840,121,75,3,1,1,0,0,1600,18.883848666376064,0
231856,123,75,0,1,1,0,0,1184,18.87761982345359,0
231872,122,75,1,2,2,0,0,1576,18.871393406064044,0
231888,121,75,2,2,2,0,0,1056,18.86516941314849,0
231904,121,75,2,0,0,0,0,NaN,18.85894784364849,0
231920,123,75,0,3,3,0,0,2106.6666666666665,18.85272869650608,0
231936,120,75,2,0,0,0,0,NaN,18.846511970663837,0
231952,122,75,3,3,3,0,0,1450.6666666666667,18.84029766506478,0
231968,122,75,1,0,0,0,0,NaN,18.834085778652454,0
231984,123,75,1,0,0,0,0,NaN,18.827876310370886,0
232000,124,75,1,2,2,0,0,2344,18.821669259164587,0
232016,123,75,1,0,0,0,0,NaN,18.815464623978567,0
232032,124,75,1,1,1,0,0,1616,18.80926240375835,0
232048,124,75,2,1,1,0,0,1200,18.80306259744991,0
232064,125,75,1,2,2,0,0,1560,18.796865203999744,0
232080,124,75,0,4,4,0,0,1780,18.790670222354834,0
232096,120,75,1,2,2,0,0,1608,18.784477651462634,0
232112,119,75,1,1,1,0,0,1424,18.778287490271108,0
232128,119,75,3,0,0,0,0,NaN,18.77209973772873,0
232144,122,75,2,0,0,0,0,NaN,18.76591439278443,0
232160,124,75,1,3,3,0,0,1509.3333333333333,18.759731454387634,0
232176,122,75,1,1,1,0,0,1808,18.75355092148827,0
232192,122,75,1,3,3,0,0,1440,18.747372793036742,0
232208,120,75,2,0,0,0,0,NaN,18.74119706798396,0
232224,122,75,0,0,0,0,0,NaN,18.73502374528131,0
232240,122,75,1,1,1,0,0,1488,18.72885282388068,0
232256,122,75,2,4,3,1,0,1642.6666666666667,18.72268430273442,0
232272,120,75,1,0,0,0,0,NaN,18.71651818079541,0
232288,121,75,9,0,0,0,0,NaN,18.710354457016987,0
232304,130,75,2,0,0,0,0,NaN,18.704193130352984,0
232320,132,75,1,0,0,0,0,NaN,18.698034199757707,0
232336,133,75,1,2,2,0,0,1344,18.691877664185995,0
232352,132,75,7,1,1,0,0,1616,18.68572352259313,0
232368,138,75,0,1,1,0,0,2320,18.679571773934892,0
232384,137,75,1,1,1,0,0,1456,18.673422417167565,0
232400,137,75,5,2,2,0,0,1312,18.667275451247896,0
232416,140,75,2,2,2,0,0,1328,18.661130875133132,0
232432,140,75,2,1,1,0,0,1312,18.654988687780993,0
232448,141,75,5,0,0,0,0,NaN,18.64884888814973,0
232464,146,75,2,1,1,0,0,1920,18.64271147519802,0
232480,147,75,3,2,2,0,0,1376,18.63657644788505,0
232496,148,75,1,3,3,0,0,1829.3333333333333,18.630443805170522,0
232512,146,75,2,2,2,0,0,1416,18.624313546014555,0
232528,146,75,0,2,2,0,0,1712,18.618185669377823,0
232544,144,75,2,2,2,0,0,2064,18.612060174221448,0
232560,144,75,5,0,0,0,0,NaN,18.605937059507035,0
232576,149,75,2,0,0,0,0,NaN,18.59981632419668,0
232592,151,75,1,0,0,0,0,NaN,18.59369796725299,0
232608,152,75,0,2,2,0,0,1656,18.58758198763901,0
232624,150,75,1,2,2,0,0,1832,18.58146838431829,0
232640,149,75,4,2,2,0,0,1968,18.575357156254864,0
232656,151,75,1,3,3,0,0,1882.6666666666667,18.569248302413257,0
232672,149,75,0,4,4,0,0,1832,18.563141821758453,0
232688,145,75,2,1,1,0,0,1536,18.55703771325595,0
232704,146,75,1,0,0,0,0,NaN,18.550935975871703,0
232720,147,75,0,0,0,0,0,NaN,18.544836608572158,0
232736,147,75,1,0,0,0,0,NaN,18.53873961032425,0
232752,148,75,0,1,1,0,0,1888,18.532644980095373,0
232768,147,75,1,1,1,0,0,1328,18.526552716853434,0
232784,147,75,1,4,4,0,0,1920,18.520462819566802,0
232800,144,75,2,1,1,0,0,1968,18.514375287204345,0
232816,145,75,1,3,3,0,0,1914.6666666666667,18.508290118735378,0
232832,143,75,1,2,2,0,0,2296,18.50220731312972,0
232848,142,75,0,1,1,0,0,1456,18.49612686935768,0
232864,141,75,3,1,1,0,0,1408,18.490048786390023,0
232880,143,75,6,1,1,0,0,1488,18.483973063198007,0
232896,148,75,1,1,1,0,0,1872,18.47789969875337,0
232912,148,75,9,1,1,0,0,2336,18.47182869202833,0
232928,156,75,1,1,1,0,0,1472,18.465760041995576,0
232944,156,75,2,0,0,0,0,NaN,18.45969374762829,0
232960,158,75,4,1,1,0,0,1520,18.45362980790011,0
232976,161,75,1,1,1,0,0,3712,18.4475682217852,0
232992,161,75,1,0,0,0,0,NaN,18.44150898825814,0
233008,162,75,2,2,2,0,0,3184,18.435452106294026,0
233024,162,75,1,1,1,0,0,2192,18.429397574868428,0
233040,162,75,1,0,0,0,0,NaN,18.423345392957383,0
233056,163,75,1,1,1,0,0,1568,18.417295559537422,0
233072,163,75,1,0,0,0,0,NaN,18.411248073585533,0
233088,164,75,1,0,0,0,0,NaN,18.4052029340792,0
233104,165,75,3,3,3,0,0,2016,18.399160139996383,0
233120,165,75,0,0,0,0,0,NaN,18.393119690315505,0
233136,165,75,1,1,1,0,0,1680,18.387081584015466,0
233152,165,75,0,0,0,0,0,NaN,18.381045820075656,0
233168,165,75,1,0,0,0,0,NaN,18.375012397475928,0
233184,166,75,0,1,1,0,0,1664,18.36898131519661,0
233200,165,75,1,0,0,0,0,NaN,18.362952572218525,0
233216,166,75,4,0,0,0,0,NaN,18.35692616752295,0
233232,170,75,4,0,0,0,0,NaN,18.350902100091645,0
233248,174,75,1,1,1,0,0,1792,18.34488036890685,0
233264,174,75,1,1,1,0,0,3088,18.33886097295126,0
233280,174,75,0,2,2,0,0,1728,18.332843911208073,0
233296,172,75,3,0,0,0,0,NaN,18.32682918266094,0
233312,175,75,0,0,0,0,0,NaN,18.320816786293992,0
233328,175,75,1,0,0,0,0,NaN,18.314806721091845,0
233344,176,75,4,1,1,0,0,2160,18.30879898603956,0
233360,179,75,3,1,1,0,0,1968,18.302793580122692,0
233376,181,75,1,1,1,0,0,2240,18.29679050232728,0
233392,181,75,2,2,2,0,0,1968,18.290789751639796,0
233408,181,75,4,0,0,0,0,NaN,18.284791327047245,0
233424,185,75,0,1,1,0,0,1984,18.278795227537053,0
233440,184,75,1,1,1,0,0,2336,18.27280145209713,0
233456,184,75,4,1,1,0,0,1904,18.26680999971587,0
233472,187,75,1,0,0,0,0,NaN,18.260820869382133,0
233488,188,75,2,3,3,0,0,1813.3333333333333,18.254834060085248,0
233504,187,75,1,1,1,0,0,2064,18.24884957081501,0
233520,187,75,0,0,0,0,0,NaN,18.2428674005617,0
233536,187,75,4,0,0,0,0,NaN,18.236887548316048,0
233552,191,75,2,3,3,0,0,1984,18.230910013069284,0
233568,190,75,8,2,2,0,0,1760,18.224934793813084,0
233584,196,75,0,0,0,0,0,NaN,18.218961889539603,0
233600,196,75,1,1,1,0,0,2400,18.212991299241466,0
233616,196,75,0,1,1,0,0,3328,18.207023021911773,0
233632,195,75,1,1,1,0,0,1968,18.201057056544077,0
233648,195,75,0,0,0,0,0,NaN,18.19509340213242,0
233664,195,75,5,1,1,0,0,1872,18.189132057671294,0
233680,199,75,8,2,2,0,0,1848,18.18317302215568,0
233696,205,75,2,1,1,0,0,2000,18.177216294581022,0
233712,206,75,1,2,2,0,0,2016,18.171261873943195,0
233728,205,75,2,0,0,0,0,NaN,18.165309759238625,0
233744,207,75,0,0,0,0,0,NaN,18.159359949464122,0
233760,207,75,1,0,0,0,0,NaN,18.153412443617007,0
233776,208,75,1,3,3,0,0,3546.6666666666665,18.14746724069505,0
233792,206,75,2,3,3,0,0,2586.6666666666665,18.14152433969653,0
233808,205,75,0,4,4,0,0,2076,18.135583739620124,0
233824,201,75,1,1,1,0,0,2064,18.12964543946502,0
233840,201,75,0,0,0,0,0,NaN,18.12370943823088,0
233856,201,75,2,1,1,0,0,4832,18.117775734917796,0
233872,202,75,5,2,2,0,0,2024,18.111844328526374,0
233888,205,75,0,1,1,0,0,4208,18.10591521805764,0
233904,204,75,1,0,0,0,0,NaN,18.09998840251311,0
233920,205,75,2,1,1,0,0,2112,18.094063880894765,0
233936,206,75,1,1,1,0,0,2576,18.08814165220504,0
233952,206,75,4,5,5,0,0,2838.4,18.082221715446856,0
233968,205,75,1,1,1,0,0,2528,18.076304069623564,0
233984,205,75,1,3,3,0,0,2373.3333333333335,18.07038871373902,0
234000,203,75,2,0,0,0,0,NaN,18.064475646797522,0
234016,205,75,1,1,1,0,0,2784,18.058564867803835,0
234032,205,75,3,1,1,0,0,1920,18.052656375763185,0
234048,207,75,0,3,3,0,0,2997.3333333333335,18.04675016968125,0
234064,204,75,7,2,2,0,0,2024,18.04084624856421,0
234080,209,75,1,3,3,0,0,2320,18.03494461141869,0
234096,207,75,2,2,2,0,0,2520,18.029045257251756,0
234112,207,75,0,1,1,0,0,3136,18.023148185070966,0
234128,206,75,2,2,2,0,0,1920,18.01725339388432,0
234144,206,75,5,4,4,0,0,2596,18.0113608827003,0
234160,207,75,1,0,0,0,0,NaN,18.005470650527826,0
234176,208,75,3,1,1,0,0,2336,17.999582696376297,0
234192,210,75,0,1,1,0,0,2176,17.99369701925558,0
234208,209,75,2,0,0,0,0,NaN,17.987813618175995,0
234224,211,75,1,1,1,0,0,3024,17.98193249214831,0
234240,211,75,1,1,1,0,0,2096,17.976053640183782,0
234256,211,75,2,0,0,0,0,NaN,17.9701770612941,0
234272,213,75,0,2,2,0,0,2696,17.964302754491435,0
234288,211,75,7,2,2,0,0,2648,17.958430718788403,0
234304,216,75,2,2,2,0,0,2248,17.952560953198105,0
234320,216,75,2,1,1,0,0,2080,17.94669345673407,0
234336,217,75,5,2,2,0,0,2288,17.940828228410304,0
234352,220,75,8,0,0,0,0,NaN,17.934965267241278,0
234368,228,75,2,1,1,0,0,2064,17.9291045722419,0
234384,229,75,0,0,0,0,0,NaN,17.92324614242758,0
234400,229,75,1,2,2,0,0,2920,17.917389976814132,0
234416,228,75,3,0,0,0,0,NaN,17.911536074417874,0
234432,231,75,2,3,3,0,0,4245.333333333333,17.90568443425557,0
234448,230,75,1,1,1,0,0,2000,17.899835055344415,0
234464,230,75,2,0,0,0,0,NaN,17.893987936702093,0
234480,232,75,2,0,0,0,0,NaN,17.888143077346744,0
234496,234,75,1,1,1,0,0,3920,17.88230047629696,0
234512,234,75,0,0,0,0,0,NaN,17.876460132571786,0
234528,234,75,4,1,1,0,0,2224,17.870622045190718,0
234544,237,75,1,1,1,0,0,2384,17.86478621317374,0
234560,237,75,1,1,1,0,0,2352,17.858952635541247,0
234576,237,75,0,0,0,0,0,NaN,17.853121311314133,0
234592,237,75,0,4,4,0,0,2732,17.84729223951372,0
234608,233,75,1,0,0,0,0,NaN,17.84146541916181,0
234624,234,75,1,1,1,0,0,2160,17.835640849280637,0
234640,234,75,1,1,1,0,0,2848,17.829818528892904,0
234656,234,75,1,2,2,0,0,2312,17.823998457021762,0
234672,233,75,0,1,1,0,0,2320,17.818180632690837,0
234688,232,75,1,0,0,0,0,NaN,17.81236505492417,0
234704,233,75,1,0,0,0,0,NaN,17.80655172274631,0
234720,234,75,0,2,2,0,0,2712,17.800740635182237,0
234736,232,75,5,3,3,0,0,2325.3333333333335,17.79493179125735,0
234752,234,75,0,1,1,0,0,2416,17.789125189997563,0
234768,233,75,2,3,3,0,0,2629.3333333333335,17.783320830429194,0
234784,232,75,3,1,1,0,0,2224,17.777518711579052,0
234800,234,75,3,0,0,0,0,NaN,17.771718832474374,0
234816,237,75,2,1,1,0,0,2688,17.765921192142866,0
234832,238,75,1,2,2,0,0,2616,17.760125789612662,0
234848,237,75,0,0,0,0,0,NaN,17.754332623912397,0
234864,237,75,3,0,0,0,0,NaN,17.74854169407112,0
234880,240,75,14,1,1,0,0,2592,17.742752999118327,0
234896,253,75,0,1,1,0,0,2608,17.736966538084005,0
234912,252,75,0,2,2,0,0,2424,17.731182309998548,0
234928,250,75,1,3,3,0,0,2314.6666666666665,17.725400313892838,0
234944,248,75,1,1,1,0,0,2256,17.719620548798183,0
234960,248,75,0,0,0,0,0,NaN,17.713843013746366,0
234976,248,75,0,2,2,0,0,3912,17.708067707769604,0
234992,246,75,3,2,2,0,0,2568,17.70229462990057,0
235008,247,75,2,0,0,0,0,NaN,17.696523779172363,0
235024,249,75,1,2,2,0,0,2784,17.690755154618607,0
235040,248,75,1,3,3,0,0,2458.6666666666665,17.6849887552733,0
235056,246,75,0,1,1,0,0,5792,17.67922458017091,0
235072,245,75,1,1,1,0,0,3024,17.673462628346385,0
235088,245,75,0,2,2,0,0,2400,17.667702898835074,0
235104,243,75,1,0,0,0,0,NaN,17.661945390672823,0
235120,244,75,0,1,1,0,0,2320,17.65619010289588,0
235136,243,75,2,1,1,0,0,2736,17.650437034541003,0
235152,244,75,2,2,2,0,0,2920,17.644686184645334,0
235168,244,75,3,0,0,0,0,NaN,17.638937552246503,0
235184,247,75,1,0,0,0,0,NaN,17.633191136382585,0
235200,248,75,1,2,2,0,0,3008,17.627446936092085,0
235216,247,75,3,0,0,0,0,NaN,17.62170495041398,0
235232,250,75,5,1,1,0,0,2592,17.615965178387686,0
235248,254,75,0,2,2,0,0,2904,17.61022761905305,0
235264,252,75,1,1,1,0,0,2832,17.604492271450397,0
235280,252,75,1,3,3,0,0,2368,17.598759134620465,0
235296,250,75,8,1,1,0,0,2336,17.593028207604462,0
235312,257,75,1,1,1,0,0,2832,17.58729948944404,0
235328,257,75,0,2,2,0,0,2680,17.58157297918129,0
235344,255,75,1,1,1,0,0,2384,17.575848675858765,0
235360,255,75,1,1,1,0,0,2496,17.570126578519456,0
235376,255,75,1,0,0,0,0,NaN,17.56440668620678,0
235392,256,75,0,1,1,0,0,2512,17.55868899796463,0
235408,255,75,0,1,1,0,0,2496,17.552973512837326,0
235424,254,75,1,2,2,0,0,3104,17.547260229869643,0
235440,253,75,1,1,1,0,0,29648,17.541549148106796,0
235456,253,75,1,1,1,0,0,2960,17.535840266594445,0
235472,253,75,0,6,6,0,0,2629.3333333333335,17.530133584378692,0
235488,247,75,4,1,1,0,0,2656,17.524429100506097,0
235504,250,75,0,1,1,0,0,2400,17.518726814023648,0
235520,249,75,8,3,3,0,0,2869.3333333333335,17.513026723978786,0
235536,254,75,1,0,0,0,0,NaN,17.507328829419382,0
235552,255,75,0,1,1,0,0,2640,17.501633129393785,0
235568,254,75,1,1,1,0,0,2688,17.495939622950747,0
235584,254,75,2,0,0,0,0,NaN,17.490248309139478,0
235600,256,75,2,1,1,0,0,2352,17.48455918700965,0
235616,257,75,5,1,1,0,0,3552,17.478872255611353,0
235632,261,75,0,1,1,0,0,2688,17.473187513995118,0
235648,260,75,2,1,1,0,0,2688,17.467504961211933,0
235664,261,75,0,0,0,0,0,NaN,17.46182459631324,0
235680,261,75,4,1,1,0,0,2768,17.456146418350897,0
235696,264,75,1,2,2,0,0,2824,17.450470426377205,0
235712,263,75,4,1,1,0,0,2576,17.444796619444933,0
235728,266,75,0,1,1,0,0,3856,17.43912499660725,0
235744,265,75,0,0,0,0,0,NaN,17.43345555691781,0
235760,265,75,3,0,0,0,0,NaN,17.427788299430674,0
235776,268,75,1,1,1,0,0,3200,17.422123223200362,0
235792,268,75,5,0,0,0,0,NaN,17.41646032728183,0
235808,273,75,1,1,1,0,0,2576,17.410799610730475,0
235824,273,75,1,2,2,0,0,2832,17.405141072602127,0
235840,272,75,1,2,2,0,0,2840,17.399484711953072,0
235856,271,75,3,3,3,0,0,2549.3333333333335,17.393830527840013,0
235872,271,75,1,1,1,0,0,3872,17.38817851932011,0
235888,271,75,0,1,1,0,0,2544,17.38252868545096,0
235904,270,75,0,0,0,0,0,NaN,17.376881025290597,0
235920,270,75,1,1,1,0,0,2544,17.371235537897487,0
235936,270,75,0,1,1,0,0,4368,17.36559222233055,0
235952,269,75,3,0,0,0,0,NaN,17.35995107764912,0
235968,272,75,0,1,1,0,0,2608,17.354312102912985,0
235984,271,75,3,1,1,0,0,3536,17.348675297182396,0
236000,273,75,1,2,2,0,0,2736,17.343040659518,0
236016,272,75,1,1,1,0,0,2800,17.337408188980888,0
236032,272,75,1,0,0,0,0,NaN,17.331777884632608,0
236048,273,75,2,1,1,0,0,2832,17.32614974553514,0
236064,274,75,0,1,1,0,0,2624,17.320523770750878,0
236080,273,75,1,1,1,0,0,3008,17.314899959342696,0
236096,273,75,0,1,1,0,0,3168,17.309278310373855,0
236112,272,75,0,2,2,0,0,3792,17.3036588229081,0
236128,270,75,1,0,0,0,0,NaN,17.298041496009564,0
236144,271,75,1,1,1,0,0,2736,17.292426328742863,0
236160,271,75,0,0,0,0,0,NaN,17.286813320173014,0
236176,271,75,1,0,0,0,0,NaN,17.281202469365493,0
236192,272,75,0,0,0,0,0,NaN,17.275593775386184,0
236208,272,75,2,0,0,0,0,NaN,17.269987237301432,0
236224,274,75,1,0,0,0,0,NaN,17.264382854178017,0
236240,275,75,1,2,2,0,0,3312,17.258780625083123,0
236256,274,75,13,3,3,0,0,3312,17.253180549084412,0
236272,284,75,1,1,1,0,0,2864,17.24758262524994,0
236288,284,75,1,1,1,0,0,2944,17.24198685264822,0
236304,284,75,1,0,0,0,0,NaN,17.23639323034819,0
236320,285,75,1,0,0,0,0,NaN,17.23080175741924,0
236336,286,75,2,1,1,0,0,2976,17.22521243293117,0
236352,287,75,2,0,0,0,0,NaN,17.219625255954224,0
236368,289,75,2,2,2,0,0,3904,17.214040225559074,0
236384,289,75,0,1,1,0,0,2848,17.20845734081683,0
236400,288,75,1,0,0,0,0,NaN,17.20287660079904,0
236416,289,75,2,0,0,0,0,NaN,17.19729800457766,0
236432,291,75,1,1,1,0,0,2944,17.191721551225115,0
236448,291,75,0,0,0,0,0,NaN,17.186147239814222,0
236464,291,75,4,2,2,0,0,3192,17.180575069418275,0
236480,293,75,5,0,0,0,0,NaN,17.175005039110946,0
236496,298,75,2,1,1,0,0,2960,17.169437147966395,0
236512,299,75,0,2,2,0,0,3552,17.163871395059164,0
236528,297,75,0,2,2,0,0,4232,17.15830777946427,0
236544,295,75,2,1,1,0,0,3088,17.15274630025711,0
236560,296,75,1,1,1,0,0,4208,17.14718695651356,0
236576,296,75,1,1,1,0,0,4176,17.141629747309903,0
236592,296,75,1,0,0,0,0,NaN,17.136074671722845,0
236608,297,75,0,1,1,0,0,2944,17.13052172882954,0
236624,296,75,1,0,0,0,0,NaN,17.12497091770756,0
236640,297,75,0,1,1,0,0,2960,17.119422237434932,0
236656,296,75,1,1,1,0,0,3456,17.11387568709006,0
236672,296,75,0,1,1,0,0,3008,17.108331265751833,0
236688,295,75,1,1,1,0,0,5152,17.102788972499535,0
236704,295,75,4,1,1,0,0,3136,17.097248806412882,0
236720,298,75,3,2,2,0,0,3232,17.091710766572035,0
236736,299,75,6,1,1,0,0,3520,17.086174852057564,0
236752,304,75,4,1,1,0,0,3408,17.080641061950477,0
236768,307,75,0,0,0,0,0,NaN,17.075109395332213,0
236784,307,75,2,3,3,0,0,5088,17.06957985128463,0
236800,306,75,1,3,3,0,0,4368,17.064052428890026,0
236816,304,75,1,1,1,0,0,3408,17.058527127231113,0
236832,304,75,0,1,1,0,0,3104,17.053003945391033,0
236848,303,75,1,0,0,0,0,NaN,17.047482882453366,0
236864,304,75,3,0,0,0,0,NaN,17.041963937502107,0
236880,307,75,2,4,4,0,0,3184,17.03644710962167,0
236896,305,75,7,0,0,0,0,NaN,17.03093239789692,0
236912,312,75,1,2,2,0,0,4248,17.025419801413122,0
236928,311,75,1,0,0,0,0,NaN,17.019909319255998,0
236944,312,75,0,0,0,0,0,NaN,17.01440095051165,0
236960,312,75,2,0,0,0,0,NaN,17.008894694266665,0
236976,314,75,4,0,0,0,0,NaN,17.003390549607996,0
236992,318,75,1,0,0,0,0,NaN,16.99788851562306,0
237008,319,75,4,0,0,0,0,NaN,16.99238859139969,0
237024,323,75,2,1,1,0,0,3232,16.98689077602613,0
237040,324,75,1,5,5,0,0,3385.6,16.98139506859106,0
237056,320,75,1,0,0,0,0,NaN,16.975901468183594,0
237072,321,75,1,1,1,0,0,3360,16.970409973893243,0
237088,321,75,5,1,1,0,0,3152,16.964920584809978,0
237104,325,75,1,0,0,0,0,NaN,16.959433300024152,0
237120,326,75,1,1,1,0,0,3888,16.95394811862658,0
237136,326,75,1,0,0,0,0,NaN,16.948465039708477,0
237152,327,75,2,1,1,0,0,5472,16.94298406236149,0
237168,328,75,1,0,0,0,0,NaN,16.937505185677686,0
